query SELECT * FROM [histr],,,,,,,,,,,,,
sort,,,,,,,,,,,,,
columns,text Body,text Name of Body,text Date,text Transaction number,Amount,text Supplier name,text Supplier ID,text VAT reg no,text Expense area,text Expense code,text Expense type,text Costcuk,text Creditor type
,Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense code,Expense type,Costcuk,Creditor type
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087557,600.00,PSYCHOLOGY ASSOCIATES LIMITED,147932,912873418,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087566,945.00,G P M COUNTRYSIDE SERVICES LIMITED,360051,992035314,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087630,722.50,TRUE2YOU THERAPY LIMITED,378966,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087647,630.00,SARAH BADGER,357059,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087691,"2,036.96",BE YOUR BEST MENTORING LIMITED,385179,426486966,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087697,679.00,BE YOUR BEST MENTORING LIMITED,385179,426486966,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087704,933.60,BE YOUR BEST MENTORING LIMITED,385179,426486966,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087751,900.00,CHROMA THERAPIES LIMITED TRADING AS CHROMA,350258,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087769,945.00,PSYCHOLOGY ASSOCIATES LIMITED,147932,912873418,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087773,923.00,PSYCHOLOGY ASSOCIATES LIMITED,147932,912873418,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087800,"1,196.00",FAMILY ADVICE SUPPORT TEAM,315005,320154260,Children's Social Care,A61200,Community based care,R0046004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087957,"1,073.10",TEIGN TREES & LANDSCAPES SOUTH WEST LIMITED,209228,250371238,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0567007,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,22/04/2026,22087999,"18,661.30",NHS DEVON ICB,306113,654443336,Children's Social Care,A53005,Payments to Health Authorities,R0129001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088029,"5,067.89",Enerveo Limited,14967,382894546,Highways & Infrastructure Development,A44130,Street Lighting,R0567007,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088158,"2,002.69",EXETER RUGBY CLUB LTD,34972,918551313,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088159,"1,248.00",EXETER RUGBY CLUB LTD,34972,918551313,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088204,"1,055.00",LISA FRASER-PICKARD,403917,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088239,"53,204.00",SOFTCAT LIMITED,263777,491848503,Public Health,A57115,Payments to Private Contractors,R0316084,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088249,"62,355.95",W J SOUTH WEST LIMITED,308541,970783388,Capital - Highways,C02009,Works,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088308,"28,509.00",DAN WOOLLACOTT FENCING,358106,278397149,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088344,870.00,GRAPEVINE CONNECTS,405508,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088356,"1,304.00",ARMADA SOCIAL WORK SERVICES LIMITED,382784,395853540,"Chief Exec, Legal & Democratic services",A44038,Fees,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088426,724.32,MCCONNELLS (MIDLANDS) LIMITED,271811,126055983,Capital - Highways,C02011,External Professional Fees,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088445,632.50,"EBB AND FLOW, PSYCHOLOGY & EMDR",380036,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088461,"1,320.00",VANGUARD SECURITY,24065,125113363,"Chief Exec, Legal & Democratic services",A20015,Security / Surveillance Equipment Maintenance,R0278001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088472,"5,063.17",MICHELMORES,14712,140992855,Planning,A44025,Legal Expenses,R0634001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088482,"1,343.46",Enerveo Limited,14967,382894546,Capital - Highways,C02009,Works,C0671008,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088483,"6,000.00",SOUTH WEST HERITAGE TRUST,321698,197221592,Communities,A62105,Miscellaneous expenditure,R0529001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088489,500.00,LDA DESIGN CONSULTING LIMITED,403962,344236764,P-Ledger - Separate Legal Entity,C02011,External Professional Fees,P0423003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088490,"1,775.00",Helen Waring,600120,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088491,"1,494.00",DAN WOOLLACOTT FENCING,358106,278397149,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0552002,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088501,950.00,Helen Waring,600120,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088558,585.00,PSYCHOLOGY ASSOCIATES LIMITED,147932,912873418,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088562,818.00,DR KERRY DAVISON,401639,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088589,705.00,THE FAMILY PLACE LIMITED,350245,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088629,"73,009.00",SPECIAL PARTNERSHIP TRUST,367681,,Inclusion & Learning,A44180,Services for Educational Estabs - Devon,R0680004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088641,"4,561.80",W J SOUTH WEST LIMITED,308541,970783388,Capital - Highways,C02009,Works,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088752,"1,725.00",Kathryn Rees Ltd,600345,,Children's Social Care,A16015,Staff Training Expenses - Non Payroll,R0032003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088908,"1,000.00",SARAH WATERS,401673,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088934,"2,700.00",THE FAMILY PLACE LIMITED,350245,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088976,"3,217.50",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22088995,"3,217.50",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089010,"20,208.26",CAMBIAN CHILDCARE LIMITED,299178,190023541,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089031,"3,700.00",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,491597739,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089049,"3,625.00",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,491597739,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089056,"1,350.00",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,491597739,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089143,"3,685.14",FULLSTOP FIRE & SECURITY LIMITED,175778,776842676,Other PH Services,A20015,Security / Surveillance Equipment Maintenance,R0352008,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089175,625.00,SKYBOUND THERAPIES LIMITED,381174,,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089207,"3,026.90",DR K SYRED,327070,,"Chief Exec, Legal & Democratic services",A44038,Fees,R0506002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089336,720.00,Joanna North Adoption Limited,302598,784224028,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089347,781.50,C E D A,12641,,Children's Social Care,A61200,Community based care,R0046004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089403,"78,107.92",NHS DEVON ICB,306113,654443336,Public Health,A53005,Payments to Health Authorities,R0316034,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089420,"1,080.00",CHROMA THERAPIES LIMITED TRADING AS CHROMA,350258,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089488,"13,872.00",ACCESS INDEPENDENT,362868,158078583,"Chief Exec, Legal & Democratic services",A44038,Fees,R0291003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089712,"4,864.08",THE OUTDOORS GROUP *57*,362971,312604642,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089715,"4,864.08",THE OUTDOORS GROUP *57*,362971,312604642,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089718,"4,893.69",THE OUTDOORS GROUP *57*,362971,312604642,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089720,"6,683.03",THE OUTDOORS GROUP *57*,362971,312604642,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089721,"6,683.58",THE OUTDOORS GROUP *57*,362971,312604642,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089726,"6,486.16",THE OUTDOORS GROUP *57*,362971,312604642,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089954,"1,000.00",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,491597739,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089978,"1,399.60",N C F E,75234,297530960,"Economy, Enterprise and Skills",A44110,Exam Fees,R0539001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089982,792.00,PSYCHOLOGY ASSOCIATES LIMITED,147932,912873418,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089984,"14,680.50",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children's Social Care,A11005,Agency Supply Staff,R0095009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22089989,"16,320.00",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children's Social Care,A11005,Agency Supply Staff,R0095010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22090047,"1,152.00",CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,311275,654970895,Public Health,A53005,Payments to Health Authorities,R0316066,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22090101,"2,526.46",EAST DEVON DISTRICT COUN (S O ACCOUNT),8710,142218990,Transformation & Business Services,A23005,Rates,R0334005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22090104,"3,000.00",DR SHARON MAYER,351898,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22090113,901.00,INVOLVE CARE SOLUTIONS LIMITED,402831,,Children's Social Care,A61200,Community based care,R0044007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22090466,"33,060.94",WHITE HORSE CONTRACTORS LIMITED,402378,316040056,"Capital - Planning, Transportation and Environment",C02009,Works,C0671003,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,22/04/2026,22090798,"6,025.00",MOUNT KELLY FOUNDATION,288947,237262412,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22090833,"4,000.00",R H ADVERTISING,22134,750461154,P-Ledger - Separate Legal Entity,A44005,Publicity/Advertising,P0419001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22091013,600.00,LEONE ELLIS THERAPEUTIC SERVICES,398323,,Children's Social Care,A61060,Support for Children in Care,R0106002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22091024,"2,330.24",TEAM CHALLENGE APPS LIMITED,399119,253231143,Communities,A44038,Fees,R0536008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22091040,"-21,854.00",WAYTHROUGH,394680,413208832,Public Health,A57115,Payments to Private Contractors,R0316047,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22091179,683.78,KENT COUNTY COUNCIL,83992,204269191,Children's Social Care,A21005,Electricity,R0095006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22091387,"102,790.26",KENT COUNTY COUNCIL,83992,204269191,Highways & Infrastructure Development,A21005,Electricity,R0567003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22091432,686.17,KENT COUNTY COUNCIL,83992,204269191,"Economy, Enterprise and Skills",A21005,Electricity,R0540006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,22/04/2026,22091489,"3,112.50",JOCKEY CLUB RACECOURSES LIMITED,134545,629971981,2024/25 Children's Social Care,A22010,Hire of Rooms,R0037002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
