Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Creditor type
18,Devon County Council,09/06/2025,22014157,"1,332.67",LEARNDIRECT LIMITED,396953,345339786,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,06/06/2025,22012239,"1,334.88",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22011426,"1,403.46",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2025,22014320,"1,408.00",DEVON PATHWAYS,383486,392542678,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/06/2025,22007527,"1,429.45",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22007399,"1,452.00",T L C EDUCATION GROUP/T L C LIVE,344529,994736361,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22012073,"1,455.44",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22011152,"1,456.95",SUPPORT'ED LIMITED,352913,373393085,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012723,"1,458.00",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22009199,"1,478.72",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22002820,"1,483.20",TEAM EDUCATE LIMITED BACS,371802,336808777,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22012562,"1,485.00",SOUND COMMUNITIES COMMUNITY INTEREST COMPANY,340925,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22014315,"1,488.00",DEVON PATHWAYS,383486,392542678,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22009194,"1,511.10",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/06/2025,22009198,"1,514.82",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22009200,"1,516.68",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22011444,"1,544.52",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22014325,"1,596.27",DEVON PATHWAYS,383486,392542678,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,06/06/2025,22010515,"1,615.04",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22013079,"1,656.00",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22006513,"1,662.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22006514,"1,662.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22006518,"1,662.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22006519,"1,662.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22006520,"1,662.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22006522,"1,662.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22006525,"1,662.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22006526,"1,662.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22006527,"1,662.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22006528,"1,662.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22006531,"1,662.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2025,22012798,"1,664.00",CO ADVENTURERS LIMITED,369278,394138084,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22009204,"1,694.48",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22005962,"1,707.60",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012727,"1,740.40",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22006312,"1,750.00",NEW ROOTS WORKSHOP COMMUNITY INTEREST COMPANY,397830,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22007071,"1,750.00",SPARKS LEARNING LIMITED,394786,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22013005,"1,750.00",KATE COLDRICK,380826,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,18/06/2025,22012852,"1,753.28",121 LEARNING LIMITED,329096,239182886,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22013070,"1,757.00",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22007984,"1,760.00",PROGRESSION SERVICES LIMITED,390181,439882639,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22014363,"1,760.00",TUTE EDUCATION LIMITED,307284,144985182,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2025,22015803,"1,768.00",CO ADVENTURERS LIMITED,369278,394138084,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2025,22014313,"1,791.00",DEVON PATHWAYS,383486,392542678,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22012174,"1,809.50",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2025,22016108,"1,820.00",SOUTHWEST INTERVENTION SERVICES,333291,440830321,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22013066,"1,829.00",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2025,22012687,"1,872.00",CO ADVENTURERS LIMITED,369278,394138084,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22013485,"1,914.00",T L C EDUCATION GROUP/T L C LIVE,344529,994736361,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22005667,"1,925.00",FOREAL,382988,452723204,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22012011,"1,977.60",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22009667,"2,017.50",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22011820,"2,027.20",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22012084,"2,027.22",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22014323,"2,030.93",DEVON PATHWAYS,383486,392542678,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012381,"2,037.00",BE YOUR BEST MENTORING LIMITED,385179,426486966,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22010010,"2,057.31",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/06/2025,22005548,"2,083.00",NURTURE IN NATURE CHILDREN AND FAMILIES CIC,384801,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/06/2025,22010523,"2,183.16",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22011424,"2,183.16",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/06/2025,22009190,"2,199.11",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/06/2025,22000925,"2,224.80",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22011972,"2,252.80",DEVON PATHWAYS,383486,392542678,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22013071,"2,254.00",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22011867,"2,339.10",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
